"Model","Recall","Precision","PRAUC"
"GAM_simpl_down",0.414141414141414,0.160944395553238,0.135506283267653
"GAM_simpl_down",0.424242424242424,0.160832587503108,0.135506283267653
"GAM_simpl_down",0.434343434343434,0.153661384588558,0.135506283267653
"GAM_simpl_down",0.444444444444444,0.146986413245532,0.135506283267653
"GAM_simpl_down",0.454545454545455,0.147685256297303,0.135506283267653
"GAM_simpl_down",0.464646464646465,0.144551066037112,0.135506283267653
"GAM_simpl_down",0.474747474747475,0.143502989029683,0.135506283267653
"GAM_simpl_down",0.484848484848485,0.138381822067043,0.135506283267653
"GAM_simpl_down",0.494949494949495,0.13275786330226,0.135506283267653
"GAM_simpl_down",0.505050505050505,0.130523460937384,0.135506283267653
"GAM_simpl_down",0.515151515151515,0.129094364810527,0.135506283267653
"GAM_simpl_down",0.525252525252525,0.128754815661876,0.135506283267653
"GAM_simpl_down",0.535353535353535,0.124857551749468,0.135506283267653
"GAM_simpl_down",0.545454545454546,0.121320379018494,0.135506283267653
"GAM_simpl_down",0.555555555555556,0.121594053481145,0.135506283267653
"GAM_simpl_down",0.565656565656566,0.11911773966822,0.135506283267653
"GAM_simpl_down",0.575757575757576,0.112386656644811,0.135506283267653
"GAM_simpl_down",0.585858585858586,0.107842889209805,0.135506283267653
"GAM_simpl_down",0.595959595959596,0.105781297231402,0.135506283267653
"GAM_simpl_down",0.606060606060606,0.104023956475309,0.135506283267653
"GAM_simpl_down",0.616161616161616,0.103010322331773,0.135506283267653
"GAM_simpl_down",0.626262626262626,0.100085832388912,0.135506283267653
"GAM_simpl_down",0.636363636363636,0.0949150383621144,0.135506283267653
