"Model","FPR","TPR","AUC"
"XGB_simpl_down_only",0.95959595959596,1,0.909086328518645
"XGB_simpl_down_only",0.96969696969697,1,0.909086328518645
"XGB_simpl_down_only",0.97979797979798,1,0.909086328518645
"XGB_simpl_down_only",0.98989898989899,1,0.909086328518645
"XGB_simpl_down_only",1,1,0.909086328518645
"MLP_simpl_down",0,0,0.748269902586507
"MLP_simpl_down",0.0101010101010101,0.0829933954933951,0.748269902586507
"MLP_simpl_down",0.0202020202020202,0.161480186480185,0.748269902586507
"MLP_simpl_down",0.0303030303030303,0.201923076923077,0.748269902586507
"MLP_simpl_down",0.0404040404040404,0.257692307692308,0.748269902586507
"MLP_simpl_down",0.0505050505050505,0.284615384615385,0.748269902586507
"MLP_simpl_down",0.0606060606060606,0.332634032634033,0.748269902586507
"MLP_simpl_down",0.0707070707070707,0.373076923076923,0.748269902586507
"MLP_simpl_down",0.0808080808080808,0.401204351204351,0.748269902586507
"MLP_simpl_down",0.0909090909090909,0.428846153846154,0.748269902586507
"MLP_simpl_down",0.101010101010101,0.459615384615385,0.748269902586507
"MLP_simpl_down",0.111111111111111,0.486538461538462,0.748269902586507
"MLP_simpl_down",0.121212121212121,0.505769230769231,0.748269902586507
"MLP_simpl_down",0.131313131313131,0.517307692307692,0.748269902586507
"MLP_simpl_down",0.141414141414141,0.532692307692308,0.748269902586507
"MLP_simpl_down",0.151515151515152,0.540384615384615,0.748269902586507
"MLP_simpl_down",0.161616161616162,0.556254856254856,0.748269902586507
"MLP_simpl_down",0.171717171717172,0.575155400155401,0.748269902586507
"MLP_simpl_down",0.181818181818182,0.588461538461538,0.748269902586507
"MLP_simpl_down",0.191919191919192,0.592307692307692,0.748269902586507
"MLP_simpl_down",0.202020202020202,0.601923076923077,0.748269902586507
"MLP_simpl_down",0.212121212121212,0.607692307692308,0.748269902586507
"MLP_simpl_down",0.222222222222222,0.623076923076923,0.748269902586507
"MLP_simpl_down",0.232323232323232,0.638461538461538,0.748269902586507
"MLP_simpl_down",0.242424242424242,0.651923076923077,0.748269902586507
"MLP_simpl_down",0.252525252525253,0.655769230769231,0.748269902586507
"MLP_simpl_down",0.262626262626263,0.659615384615385,0.748269902586507
"MLP_simpl_down",0.272727272727273,0.669230769230769,0.748269902586507
"MLP_simpl_down",0.282828282828283,0.669230769230769,0.748269902586507
