"Model","FPR","TPR","AUC"
"GAM",0.343434343434343,0.707692307692308,0.766530651662771
"GAM",0.353535353535354,0.711538461538462,0.766530651662771
"GAM",0.363636363636364,0.717307692307692,0.766530651662771
"GAM",0.373737373737374,0.726923076923077,0.766530651662771
"GAM",0.383838383838384,0.734615384615385,0.766530651662771
"GAM",0.393939393939394,0.738461538461539,0.766530651662771
"GAM",0.404040404040404,0.748076923076923,0.766530651662771
"GAM",0.414141414141414,0.763461538461538,0.766530651662771
"GAM",0.424242424242424,0.769230769230769,0.766530651662771
"GAM",0.434343434343434,0.784615384615385,0.766530651662771
"GAM",0.444444444444444,0.794230769230769,0.766530651662771
"GAM",0.454545454545455,0.803846153846154,0.766530651662771
"GAM",0.464646464646465,0.803846153846154,0.766530651662771
"GAM",0.474747474747475,0.807692307692308,0.766530651662771
"GAM",0.484848484848485,0.809615384615385,0.766530651662771
"GAM",0.494949494949495,0.811538461538462,0.766530651662771
"GAM",0.505050505050505,0.813461538461538,0.766530651662771
"GAM",0.515151515151515,0.821153846153846,0.766530651662771
"GAM",0.525252525252525,0.825,0.766530651662771
"GAM",0.535353535353535,0.826923076923077,0.766530651662771
"GAM",0.545454545454546,0.826923076923077,0.766530651662771
"GAM",0.555555555555556,0.828846153846154,0.766530651662771
"GAM",0.565656565656566,0.830769230769231,0.766530651662771
"GAM",0.575757575757576,0.838461538461538,0.766530651662771
"GAM",0.585858585858586,0.844230769230769,0.766530651662771
"GAM",0.595959595959596,0.846153846153846,0.766530651662771
"GAM",0.606060606060606,0.853846153846154,0.766530651662771
"GAM",0.616161616161616,0.859615384615385,0.766530651662771
"GAM",0.626262626262626,0.869230769230769,0.766530651662771
"GAM",0.636363636363636,0.884615384615385,0.766530651662771
"GAM",0.646464646464647,0.890384615384615,0.766530651662771
"GAM",0.656565656565657,0.901923076923077,0.766530651662771
"GAM",0.666666666666667,0.903846153846154,0.766530651662771
"GAM",0.676767676767677,0.913461538461538,0.766530651662771
"GAM",0.686868686868687,0.917307692307692,0.766530651662771
"GAM",0.696969696969697,0.919230769230769,0.766530651662771
"GAM",0.707070707070707,0.919230769230769,0.766530651662771
"GAM",0.717171717171717,0.926923076923077,0.766530651662771
"GAM",0.727272727272727,0.930769230769231,0.766530651662771
"GAM",0.737373737373737,0.934615384615385,0.766530651662771
"GAM",0.747474747474748,0.934615384615385,0.766530651662771
"GAM",0.757575757575758,0.938461538461538,0.766530651662771
"GAM",0.767676767676768,0.942307692307692,0.766530651662771
"GAM",0.777777777777778,0.944230769230769,0.766530651662771
"GAM",0.787878787878788,0.948076923076923,0.766530651662771
"GAM",0.797979797979798,0.948076923076923,0.766530651662771
"GAM",0.808080808080808,0.95,0.766530651662771
"GAM",0.818181818181818,0.953846153846154,0.766530651662771
"GAM",0.828282828282828,0.955769230769231,0.766530651662771
"GAM",0.838383838383838,0.959615384615385,0.766530651662771
"GAM",0.848484848484849,0.959615384615385,0.766530651662771
